Country_Name,Region,Image_URL,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Gabon,Africa,https://public.flourish.studio/country-flags/svg/ga.svg,GAB,0.1414689784,0.1676379085,0.1827965365,0.15448024419999998,0.2156798553,0.2264742856,0.2458497817,0.27154368030000003,0.2944685645,0.318124701,0.3238024755,0.3816870731,0.4305083577,0.7227807011,1.544216004,2.157592937,3.009409971,2.809349074,2.389479269,3.030251116,4.279637934,3.862269127,3.618007844,3.391275731,3.561451562,3.339914759,3.403638194,3.281797039,3.834503378,4.186411457,5.952293766,5.402919957,5.592390849,4.378645081,4.190819314,4.958845906,5.694040337,5.326816859,4.48341712,4.662992036,5.080483464,5.023265365,5.335451308,6.511903657,7.77021948,9.582783318,10.327598801,12.455410056,15.571349776,12.113699661,14.372591916,18.210308748,17.170465294,17.595745653,18.203968002,14.383107714,14.02389062,14.929488771,16.867325127,16.87440584,15.316826192
"Gambia, The",Africa,https://public.flourish.studio/country-flags/svg/gm.svg,GMB,,,,,,,0.044212353700000005,0.046695363159999996,0.04116065857,0.045168722700000004,0.05229683675,0.055728608969999996,0.059161545,0.07518796992,0.09579753345999999,0.11518252209999999,0.1121894685,0.1380942433,0.1718367934,0.2071143825,0.2410807089,0.2187644458,0.216051496,0.2134465626,0.1773388019,0.22572485169999998,0.1856462094,0.2206264842,0.2666731262,0.2841196925,0.3170833735,0.6903143213999999,0.7142554605,0.7550425481,0.7464916926,0.7859969825,0.8482371086,0.8036307425,0.8402852646,0.8147234601000001,0.7829154024,0.6874088046,0.5782360351,0.4870388216,0.9619001068999999,1.027702254,1.054113427,1.279704745,1.561763437,1.450140386,1.543292393,1.409694554,1.415006238,1.375608956,1.229460602,1.378176868,1.484579844,1.504909753,1.670670669,1.812529105,1.868086275
Georgia,Asia,https://public.flourish.studio/country-flags/svg/ge.svg,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.753540784,,,2.688016393,2.514070772,2.693768413,3.095047604,3.510520231,3.613541517,2.800049395,3.057475335,3.219488664,3.395728014,3.991284895,5.125365192,6.410823633,7.745394293,10.172882371,12.795076469,10.766836277,12.243505583,15.107441447,16.488403076,17.189551521,17.627003455,14.953950557,15.141758567,16.242916916,17.599700091,17.477255562,15.846489611
Germany,Europe,https://public.flourish.studio/country-flags/svg/de.svg,DEU,,,,,,,,,,,215.838,249.985,299.802,398.374,445.303,490.637,519.754,600.498,740.47,881.345,950.291,800.472,776.576,770.684,725.111,732.535,1046.26,1298.18,1401.23,1398.97,1771.67,1868.95,2131.57,2071.32,2205.07,2585.79,2497.24,2211.99,2238.99,2194.2,1943.15,1944.11,2068.62,2496.13,2809.19,2845.8,2992.2,3421.23,3730.03,3397.79,3396.35,3744.41,3527.34,3732.74,3883.92,3356.24,3467.5,3681.73,3975.35,3888.33,3846.41
Ghana,Africa,https://public.flourish.studio/country-flags/svg/gh.svg,GHA,1.217230038,1.302674264,1.38251559,1.540797517,1.731296119,2.053462872,2.126300573,1.747187539,1.666910166,1.962051319,2.21502945,2.417107708,2.112292945,2.465492958,2.894409938,2.810106383,2.765254237,3.189428571,3.662478185,4.02022792,4.445228216,4.222441615,4.035994398,4.057275043,4.412279843,4.504342149,5.727602645,5.074829932,5.197840979,5.251764264,5.889174825,6.596546196,6.413901602,5.966255778,5.444560669,6.465137615,6.934984709,6.891308594,7.480968858,7.719354839,4.983024408,5.314909954,6.166330136,7.632406553,8.881368538,10.74467521,20.440893017,24.82784495,28.678701891,26.048108185,32.197272797,39.33731481,41.270954737,62.823043706,54.782847753,49.406568433,56.165172899,60.406382899,67.29928068,68.337537816,68.532281806
Gibraltar,Europe,https://public.flourish.studio/country-flags/svg/gi.svg,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Europe,https://public.flourish.studio/country-flags/svg/gr.svg,GRC,4.335186017,4.961400439,5.213047711,5.895278024,6.669673257,7.689154053,8.591517944,9.2756008,10.090675903,11.615657031,13.139863636,14.59175,16.885511364,22.347848101,25.351306818,28.525876727,31.152835821,36.176234968,44.270204082,54.481876725,56.829664269,52.346506765,54.617989796,49.428873839,48.020024184,47.820851221,56.379593476,65.652750377,76.261277925,79.169043223,97.891092003,105.143,116.225,108.809,116.602,136.878,145.862,143.158,144.428,142.541,130.134,136.191,153.831,201.924,240.521,247.783,273.318,318.498,354.461,330.0,296.835,282.626,242.043,238.84,235.145,195.605,193.017,199.351,211.946,205.144,188.835
Greenland,Americas,https://public.flourish.studio/country-flags/svg/gl.svg,GRL,,,,,,,,,,,0.06952002667,0.08857095287000001,0.10610117570000001,0.14015374819999998,0.16991894859999998,0.2111943057,0.2407804136,0.282269373,0.3559890473,0.4206424634,0.4760552884,0.4357469748,0.4024050694,0.41618370689999995,0.37937160839999995,0.4128760711,0.6030156965,0.7873923657999999,0.8986110078999999,0.9297967224,1.018970365,1.016493395,1.037921837,0.9272197288999999,1.005879948,1.208946166,1.197509787,1.072147778,1.149862703,1.131561595,1.06803083,1.086172923,1.169138789,1.558753434,1.822486689,1.849805733,2.013099482,2.249811709,2.499107511,2.52994833,2.503156061,2.684467376,2.609667674,2.684952727,2.842048998,2.499115623,2.707146783,2.851610656,3.040414278,2.982247279,
Grenada,Americas,https://public.flourish.studio/country-flags/svg/gd.svg,GRD,,,,,,,,,,,,,,,,,,0.07149449519,0.0883223863,0.10224436220000001,0.110900457,0.11565191890000001,0.12543559,0.1318035522,0.1455333107,0.1677284552,0.1875895226,0.2150095696,0.2363575237,0.2673276422,0.278098763,0.3007578889,0.31016044439999996,0.3098121852,0.3251118148,0.3421725185,0.36691144439999995,0.3921905926,0.4459035926,0.48200937039999997,0.5200443704,0.5204441852,0.5403369258999999,0.5910184074,0.5991185926,0.6955555556,0.6987006667000001,0.7586835926000001,0.825976037,0.7712755556,0.7710132593,0.7786559259,0.7998822592999999,0.8426201111,0.9114974074,0.9970079259,1.061640741,1.125685185,1.166523556,1.212694407,1.042100556
Guam,Oceania,https://public.flourish.studio/country-flags/svg/gu.svg,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.394,3.569,3.869,4.213,4.238,4.397,4.658,4.828,4.949,4.984,5.265,5.399,5.61,5.799,5.901,6.013,6.06,6.364,5.844
Guatemala,Americas,https://public.flourish.studio/country-flags/svg/gt.svg,GTM,1.0435999,1.0766999,1.1436,1.2628,1.2990999,1.3313999,1.3907,1.4535,1.6105,1.7153999,1.904,1.9848,2.1013,2.5692001,3.1614999,3.6459,4.3653002,5.4805002,6.0706002,6.9026002,7.8787,8.6075003,8.7169997,9.0500004,9.4700001,9.721652087,7.231963516,7.08439984,7.841602824,8.410724361,7.650125217,9.406097735,10.440842165,11.399942453,12.983235568,14.655404433,15.674835615,17.790026222,19.395491993,18.318412251,19.288827159,18.405203853,20.444205991,21.576351799,23.577286227,26.783543667,29.744368111,33.567868323,38.503862831,37.125943565,40.676432029,46.87611465,49.593961142,52.996540704,57.852399964,62.186186576,66.053725049,71.654134379,73.208583759,77.020015201,77.604632171
Guinea,Africa,https://public.flourish.studio/country-flags/svg/gn.svg,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,1.995186721,2.04153804,2.384295982,2.432029434,2.666750686,3.015058139,3.284620543,3.279096606,3.383092828,3.693710533,3.868968302,3.783700462,3.588375477,3.461282543,2.995361141,2.829435957,2.950198649,3.446441698,3.635458133,2.937071767,4.220019243,6.281917656,6.964179194,6.716904569,6.853467858,6.785137173,7.638045254,8.376613843,8.778473615,8.794202444,8.595955581,10.324668267,11.857030337,13.513809258,15.681050917
Guinea-Bissau,Africa,https://public.flourish.studio/country-flags/svg/gw.svg,GNB,,,,,,,,,,,0.07873359484,0.07854005714,0.08770282856999999,0.08937423729,0.09877532895,0.1089857402,0.112386489,0.11497120720000001,0.1226668588,0.1185378751,0.1106538307,0.1547319697,0.1655236345,0.16357753830000002,0.13847890059999998,0.1438562531,0.1302250188,0.173836362,0.1644581203,0.2131430164,0.2439619955,0.25715037409999997,0.22631344369999998,0.2368808217,0.2356200435,0.2539669223,0.27041977939999995,0.2685509982,0.2064575445,0.2244466638,0.37109551,0.39262138589999995,0.41780666710000003,0.4774585987,0.5320629273999999,0.5870290544,0.5923656881,0.6969108109,0.8681547085,0.83012647,0.8498784242,1.099818652,0.9892712296,1.046087418,1.054915645,1.048229629,1.179004941,1.350177128,1.504630121,1.439638443,1.431758243
Guyana,Americas,https://public.flourish.studio/country-flags/svg/gy.svg,GUY,0.17021524819999997,0.18584845130000002,0.1949483754,0.17575686869999999,0.19477337690000002,0.2132352941,0.2287058824,0.2501764706,0.22975,0.2493,0.2678,0.28205,0.2853809524,0.307047619,0.4339545455,0.49479166669999997,0.45444,0.44988,0.50708,0.53044,0.6032,0.5703571071,0.482,0.4893333333,0.4376316053,0.45348837210000004,0.5046511395,0.35459184689999995,0.41379999,0.37977938969999997,0.3965822633,0.3485330948,0.3735731415,0.4541013825,0.5408749342000001,0.6216267859,0.7054060014,0.7491380096,0.7175306832,0.6947549882999999,0.7126678967000001,0.7121675756,0.7261314347000001,0.7430640768,0.7878143792000001,0.8248805503,2.379818383,2.73097115,3.025187924,3.165663153,3.432913073,3.691384318,4.063089192,4.167800259,4.127659492,4.279840194,4.482697337,4.748174334,4.787636237,5.173760192,5.471256595
Haiti,Americas,https://public.flourish.studio/country-flags/svg/ht.svg,HTI,0.2731872,0.271066,0.2818968,0.2948834,0.3252812,0.3532518,0.3689486,0.3691242,0.3679688,0.3918204,0.3312,0.3628,0.372,0.4668,0.5654,0.6814,0.879,0.947,0.9742,1.0806,1.3838,1.4794,1.4742,1.6236,1.8162,2.0094,2.318,2.0472,2.6139268,2.7362438,3.0962898,3.473540602,2.257121668,1.878248741,2.167564195,2.813313279,2.907514523,3.33893883,3.723909227,4.153736347,6.813577558,6.331961555,6.058134467,4.826827577,6.036959915,7.184064657,7.518107787,9.522763154,10.485225353,11.597014807,11.859315079,13.008754111,13.708926466,14.902474091,15.13926467,14.833154472,13.987693739,15.035560373,16.455034353,14.785839383,14.508218017
Honduras,Americas,https://public.flourish.studio/country-flags/svg/hn.svg,HND,0.33565,0.3562,0.38775,0.4102,0.457,0.50865,0.54995,0.5981,0.6468,0.66800005,0.723,0.731,0.80299995,0.91249995,1.0345,1.124,1.34799995,1.66949995,3.097242093,3.544281976,3.968160046,4.043894879,4.266503526,4.476697185,4.915311846,5.278120713,5.677828959,6.190521241,5.902717092,5.432344902,4.923009552,4.648668479,4.943700431,4.926728933,4.642280682,5.347445005,5.215028986,5.73709965,6.366340266,6.41452053,7.103826902,7.565854724,7.77525151,8.140278401,8.772169959,9.67202305,10.841724917,12.275500116,13.789443623,14.486159608,15.729649159,17.588098575,18.400538859,18.372173381,19.61856725,20.8339488,21.56662285,22.975415842,23.900438564,24.915522849,23.662231634
"Hong Kong SAR, China",Asia,https://public.flourish.studio/country-flags/svg/hk.svg,HKG,1.320796652,1.383681651,1.612346412,1.935298266,2.206466461,2.435078534,2.489845017,2.692474989,2.716964388,3.189740055,3.800766536,4.476001946,5.71010742,8.030117556,9.388663646,10.04802237,12.876366009,15.719433719,18.315007366,22.526035941,28.861759209,31.055409443,32.291306282,29.90709134,33.511383986,35.699543051,41.075570592,50.622571586,59.707404561,68.790369107,76.928290842,88.959620136,104.272,120.354,135.812,144.653,159.717,177.353,168.886,165.768,171.668,169.403,166.349,161.385,169.1,181.57,193.536,211.597,219.28,214.046,228.638,248.514,262.629,275.697,291.459,309.384,320.838,341.244,361.692,363.016,346.586
Hungary,Europe,https://public.flourish.studio/country-flags/svg/hu.svg,HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.753569693,38.730585922,40.124916941,43.166678735,46.425677734,46.658755152,47.296952929,48.706787306,49.073380174,47.218405892,53.749989092,67.608919144,85.302003908,104.141,113.237,115.751,140.228,158.374,131.114,132.231,142.0,128.857,135.733,141.079,125.21,128.636,143.136,160.587,163.526,155.808
Iceland,Europe,https://public.flourish.studio/country-flags/svg/is.svg,ISL,0.248434097,0.2538856563,0.28491651619999997,0.3400616501,0.4342679369,0.5236949493999999,0.6288933104,0.6212259622,0.4743994716,0.4147093114,0.5267045455,0.6702511364,0.8396521641,1.154440253,1.515190595,1.406875081,1.66948839,2.208509076,2.511826196,2.853435054,3.381419043,3.49299701,3.206626564,2.765950295,2.864441356,2.984052332,3.989622715,5.520318353,6.10663577,5.672569396,6.468736287,6.909730237,7.080981669,6.218581472,6.389460286,7.123633356,7.426081278,7.569666974,8.503693099,8.982047589,9.025660362,8.234846805,9.318395055,11.429333038,13.825302536,16.852963067,17.465318552,21.652505597,18.074622987,13.154414219,13.751161918,15.221622926,14.751508134,16.125060515,17.867662178,17.517210519,20.793168031,24.728285177,26.267063758,24.857740445,21.718075725
India,Asia,https://public.flourish.studio/country-flags/svg/in.svg,IND,37.029883875,39.232435784,42.161481859,48.421923459,56.480289941,59.554854575,45.865462034,50.134942203,53.085455871,58.447995017,62.422483055,67.350988021,71.46319383,85.515269586,99.525899116,98.472796457,102.717,121.487,137.3,152.992,186.325,193.491,200.715,218.262,212.158,232.512,248.986,279.034,296.589,296.042,320.979,270.105,288.208,279.296,327.276,360.282,392.897,415.868,421.351,458.82,468.395,485.441,514.938,607.699,709.149,820.382,940.26,1216.74,1198.9,1341.89,1675.62,1823.05,1827.64,1856.72,2039.13,2103.59,2294.8,2651.47,2701.11,2870.5,2660.25
Indonesia,Asia,https://public.flourish.studio/country-flags/svg/id.svg,IDN,,,,,,,,5.667756645,7.076465295,8.337423313,9.150684932,9.33353636,10.997590361,16.273253012,25.802409639,30.463855422,37.269156627,45.808915663,51.4557191,51.400186379,72.48233737,85.518233451,90.158449307,81.052283405,84.853699994,85.28949175,79.95407257,75.929617577,84.300174477,94.451427898,106.141,116.622,128.027,158.007,176.892,202.132,227.37,215.749,95.445547873,140.001,165.021,160.447,195.661,234.772,256.837,285.869,364.571,432.217,510.229,539.58,755.094,892.969,917.87,912.524,890.815,860.854,931.877,1015.62,1042.27,1119.09,1058.42
"Iran, Islamic Rep.",Asia,https://public.flourish.studio/country-flags/svg/ir.svg,IRN,4.19913439,4.426949095,4.693566416,4.928628018,5.379845648,6.197319929,6.789938672,7.55538369,8.62317296,9.743089607,10.976245154,13.731801564,17.153463263,27.08169825,46.209092072,51.77622235,68.055295081,80.600122702,77.994316621,90.391877326,94.36227558,100.499,125.949,156.365,162.277,180.184,209.095,134.01,123.058,120.496,124.813,,,63.743623232,71.841461173,96.419225744,120.404,113.919,110.277,113.848,109.592,126.879,128.627,153.545,190.043,226.452,266.299,349.882,412.336,416.397,486.808,580.765,598.868,460.293,432.687,384.951,417.984,445.345,294.357,258.245,203.471
Iraq,Asia,https://public.flourish.studio/country-flags/svg/iq.svg,IRQ,,,1.954634836,1.978437693,2.340521143,,,,2.896947634,3.008120975,3.281713806,3.865346535,4.113848002,5.134367778,11.516762614,13.458516763,17.754825601,19.838130715,23.762275652,37.816457839,52.569,37.823,42.382333333,40.712903226,46.938387097,48.42516129,47.264516129,56.774193548,62.684516129,65.831935484,180.408,0.4077963497,0.5536719577,1.031944881,3.991349283,12.894029888,10.433698621,20.764857056,20.617405044,36.881601584,48.364250944,36.176430129,32.928454672,21.921569479,36.627901762,49.954890353,65.140147197,88.837055195,131.614,111.658,138.517,185.75,218.002,234.638,228.416,166.774,166.602,187.218,227.367,235.097,166.757
Ireland,Europe,https://public.flourish.studio/country-flags/svg/ie.svg,IRL,1.939329775,2.088012282,2.260349684,2.430843768,2.766608946,2.945704143,3.104034393,3.343636773,3.278584478,3.787077344,4.395995086,5.098250287,6.318060582,7.481173066,7.896860615,9.483808362,9.453756015,11.248340431,14.647996074,18.3193343,21.74785564,20.670190138,21.474752962,20.766047764,20.106648455,21.270013326,28.714571852,33.920518493,37.772896221,39.238392678,49.305632408,49.787501584,55.918538121,52.417477614,57.097656066,69.139823232,75.79078629,82.856648758,90.199410116,98.860565736,99.958806891,109.252,127.986,164.308,194.015,211.798,231.986,269.736,274.327,235.509,221.66,238.663,225.51,238.212,258.625,291.463,298.725,334.602,384.854,399.122,425.889
Isle of Man,Europe,https://public.flourish.studio/country-flags/svg/im.svg,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9147628737000001,1.023005863,1.180968165,1.382605389,1.567402514,1.5636678,1.659131244,1.947332922,2.328658228,2.822358473,3.0324,3.422651334,4.46610044,5.928420956,5.487083658,5.920177689,6.566098382,6.690725118,7.000748788,7.708834951,7.085288006,6.846691871,6.979581725,7.491969313,7.315388052,
Israel,Asia,https://public.flourish.studio/country-flags/svg/il.svg,ISR,2.5985,3.1385,2.51,2.992333333,3.405333333,3.663333333,3.98,4.03,4.619,5.329333333,,,,,,,,,,,,,,,,,,,,,,,,,,100.606,110.181,114.753,115.999,117.166,132.456,130.816,121.148,127.047,135.571,142.657,154.145,179.162,216.712,207.953,234.655,262.294,258.417,294.167,310.945,300.078,319.024,355.277,373.641,397.935,407.101
Italy,Europe,https://public.flourish.studio/country-flags/svg/it.svg,ITA,40.385288344,44.842760293,50.383891899,57.71074306,63.175417019,67.978153851,73.654870011,81.133120065,87.942231678,97.085082807,113.395,124.672,145.26,175.492,199.564,227.696,224.717,257.596,315.058,393.677,477.257,430.703,427.273,443.042,437.888,452.217,640.386,805.713,891.609,928.661,1181.22,1246.22,1320.16,1064.96,1099.22,1174.66,1312.43,1241.88,1270.05,1252.02,1143.83,1167.01,1270.71,1574.15,1803.23,1857.52,1947.92,2210.29,2398.86,2191.24,2134.02,2291.99,2087.08,2141.32,2159.13,1835.9,1875.8,1956.95,2090.91,2009.38,1888.71
Jamaica,Americas,https://public.flourish.studio/country-flags/svg/jm.svg,JAM,0.699050679,0.7480288394,0.7777124458,0.8266904662000001,0.8979314013999999,0.9721405572,1.096738065,1.148025407,1.083883355,1.191287652,1.404776071,1.539865514,1.87504886,1.905917553,2.375096249,2.860411286,2.96601023,3.249697393,2.644449232,2.425033998,2.679409453,2.979061412,3.293533288,3.619294121,2.373566957,2.10022315,2.754566176,3.286987552,3.828310735,4.404970059,4.592224067,4.106199176,3.53546009,5.440064773,5.452564385,6.577523825,7.393883555,8.400033894,8.787195622,8.887061867,9.005064475,9.194717836,9.719017926,9.430230564,10.174664854,11.243868486,11.930171468,12.799593018,13.709402085,12.120460873,13.220556883,14.4446553,14.807086889,14.264202737,13.899228824,14.188935948,14.077109397,14.808989993,15.730793853,15.83076855,13.812425037
Japan,Asia,https://public.flourish.studio/country-flags/svg/jp.svg,JPN,44.30734295,53.508617739,60.723018684,69.498131797,81.749006382,90.950278258,105.628,123.782,146.601,172.204,212.609,240.152,318.031,432.083,479.626,521.542,586.162,721.412,1013.61,1055.01,1105.39,1218.99,1134.52,1243.32,1318.38,1398.89,2078.95,2532.81,3071.68,3054.91,3132.82,3584.42,3908.81,4454.14,4998.8,5545.56,4923.39,4492.45,4098.36,4635.98,4968.36,4374.71,4182.85,4519.56,4893.12,4831.47,4601.66,4579.75,5106.68,5289.49,5759.07,6233.15,6272.36,5212.33,4896.99,4444.93,5003.68,4930.84,5036.89,5148.78,5057.76
Jordan,Asia,https://public.flourish.studio/country-flags/svg/jo.svg,JOR,,,,,,0.5998319797999999,0.6580789695,0.6317558107000001,0.5611873425,0.6989638757000001,0.6395967516000001,0.678241389,0.788574629,0.9437005477999999,1.197454207,1.3630394,1.70873494,2.096568479,2.602748691,3.271728272,3.910036925,4.38468523,4.680567376,4.920407601,4.966710013,4.993829194,6.40138,6.755599114,6.277197435,4.220945005,4.160003917,4.344250257,5.311329067,5.605841536,6.237739516,6.727446632,6.928359238,7.246188575,7.912327362,8.149106065,8.460424401,8.975689845,9.582453032,10.19566079,11.411390409,12.588665303,15.05692976,17.110587447,22.657662393,24.537876056,27.133804225,29.524149155,31.63456169,34.454440141,36.847643521,38.587017887,39.892551127,41.408960845,42.932112676,44.502895915,43.697659296
Kazakhstan,Asia,https://public.flourish.studio/country-flags/svg/kz.svg,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.932729103,24.923076923,24.917355372,23.40926088,21.250792886,20.374302652,21.035368251,22.165932063,22.135254836,16.87082184,18.291994909,22.152694162,24.636593223,30.833699703,43.151647003,57.123671734,81.003884545,104.85,133.442,115.309,148.047,192.627,207.999,236.635,221.416,184.388,137.278,166.806,179.34,181.667,171.082
Kenya,Africa,https://public.flourish.studio/country-flags/svg/ke.svg,KEN,0.7912654588,0.7929594721000001,0.8681114,0.9265893486,0.9987593336,0.99791932,1.164519673,1.232559506,1.353295458,1.458379415,1.603447357,1.778391289,2.107279157,2.508998457,2.96994218,3.259344936,3.474542392,4.494378855,5.303734883,6.234390975,7.265315332,6.854491454,6.431579357,5.979198464,6.19143707,6.135034338,7.239126717,7.970820531,8.355380879,8.283114648,8.572359163,8.151479004,8.209129172,5.751789915,7.148145376,9.04632606,12.045858436,13.115773738,14.093998844,12.896013577,12.705357103,12.986007426,13.147743911,14.90451765,16.095337094,18.737897745,25.825524821,31.958195182,35.895153328,42.347217913,45.405587557,46.869457318,56.396706006,61.67142537,68.285768554,70.120413329,74.815121315,82.035800868,92.202956321,100.555,101.014
Kiribati,Oceania,https://public.flourish.studio/country-flags/svg/ki.svg,KIR,,,,,,,,,,,0.014295279539999999,0.01527863248,0.01893652695,0.03171065773,0.08563717437,0.055081816990000004,0.0411096175,0.038748059439999996,0.04521002632,0.042620165439999996,0.03871555454,0.041369800049999995,0.04057206613,0.037837837840000006,0.0412461606,0.0321251484,0.0320855615,0.03360873827,0.042972107200000005,0.041119721649999996,0.03980953868,0.04751518928,0.04773795535,0.04691962464,0.05483257786,0.05633802817,0.06651537679,0.06753747959,0.06533484106,0.06903225806,0.0672541744,0.06310127237,0.07219645768,0.0902318568,0.1023670393,0.1121339443,0.1102349398,0.132671743,0.1410426103,0.132419902,0.15612043930000002,0.1817051536,0.1902434328,0.1851140596,0.1797031654,0.17111781669999998,0.1783289841,0.1872761248,0.20015702059999999,0.18839177059999998,0.19750877430000002
"Korea, Dem. People’s Rep.",Asia,https://public.flourish.studio/country-flags/svg/kp.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",Asia,https://public.flourish.studio/country-flags/svg/kr.svg,KOR,3.958190759,2.417558289,2.814318517,3.988784572,3.458939358,3.120833333,3.928908381,4.855907142,6.119284294,7.678581344,9.005023184,9.903499928,10.862327878,13.876531432,19.544094741,21.784297521,29.902479339,38.446487603,51.972107438,66.946900826,65.398646758,72.933350954,78.358866335,87.760360941,97.510235986,101.296,116.837,147.948,199.591,246.927,283.368,330.649,355.525,392.666,463.617,566.583,610.17,569.755,383.331,497.513,576.178,547.658,627.246,702.717,793.175,934.901,1053.22,1172.61,1047.34,943.942,1144.07,1253.22,1278.43,1370.8,1484.32,1465.77,1500.11,1623.9,1724.85,1651.42,1637.9
Kuwait,Asia,https://public.flourish.studio/country-flags/svg/kw.svg,KWT,,,,,,2.097451694,2.391486978,2.441893027,2.663119574,2.769532344,2.873984878,3.880370402,4.451200973,5.408293999,13.004774557,12.024138276,13.131668947,14.135729588,15.50090876,24.746019537,28.638550499,25.056672166,21.57797777,20.869434305,21.697297872,21.442619681,17.903681693,22.365734482,20.69247276,24.312117767,18.427777778,11.008793176,19.858555215,23.941391391,24.848483838,27.191353887,31.493319973,30.355093966,25.93996063,30.123850197,37.712842243,34.887512227,38.137545245,47.876510067,59.439090601,80.798630137,101.549,114.64,147.395,105.963,115.419,154.068,174.07,174.161,162.631,114.567,109.42,120.707,138.182,136.197,105.96
Kyrgyz Republic,Asia,https://public.flourish.studio/country-flags/svg/kg.svg,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.675,2.569444444,2.3165625,2.028295455,1.681006993,1.661018519,1.827570586,1.767864036,1.64596375,1.249061487,1.369688498,1.52511637,1.605643105,1.91900809,2.211534585,2.460248026,2.834168889,3.802566171,5.139957785,4.690062255,4.794357795,6.197766119,6.605139933,7.335027592,7.468096567,6.67817834,6.813092066,7.7029348,8.271108638,8.871026074,7.735976273
Lao PDR,Asia,https://public.flourish.studio/country-flags/svg/la.svg,LAO,,,,,,,,,,,,,,,,,,,,,,,,,1.757142806,2.366666616,1.776842041,1.087273104,0.5989612692999999,0.7140468211000001,0.8655598562000001,1.028087972,1.127806945,1.327748655,1.543606345,1.763536305,1.87367155,1.747011857,1.280177839,1.454430642,1.731198022,1.768619058,1.758176653,2.023324407,2.36639812,2.735558726,3.455031448,4.223152219,5.446434032,5.836138127,7.131773633,8.750107402,10.192848926,11.983252611,13.279248479,14.426381187,15.912495369,17.071162084,18.141651381,18.897252233,19.132635712
Latvia,Europe,https://public.flourish.studio/country-flags/svg/lv.svg,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.789128637,5.975248851,6.527926446,7.166275468,7.533788134,7.958852839,8.362398702,9.557031605,11.771975157,14.435700533,17.003459863,21.570076499,31.054350978,35.854274229,26.410909091,23.956163077,27.474380566,28.169902669,30.204783462,31.345148671,27.252128627,28.064533352,30.408509602,34.412210812,34.308783825,33.707320816
Lebanon,Asia,https://public.flourish.studio/country-flags/svg/lb.svg,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.313540068,2.717998688,2.838485354,4.690415093,5.843579161,7.941744492,9.59912705,11.718795528,13.690217333,15.751867489,17.247179006,17.391056369,17.260364842,17.649751244,19.152238806,20.08291874,21.159827992,21.497336499,22.022709852,24.827355015,29.118916106,35.399582929,38.443907042,39.927125961,44.035991893,46.909335551,48.13341484,50.065946086,51.389318291,53.324800959,55.276157552,51.953744507,31.735217785
Lesotho,Africa,https://public.flourish.studio/country-flags/svg/ls.svg,LSO,0.034579308409999995,0.03569928601,0.04185916282,0.04703905922,0.051938961219999996,0.05487890242,0.05669886602,0.059260814780000004,0.061444771100000004,0.06596668067,0.06873862523,0.07648210291,0.08091583192,0.1211815562,0.1508462104,0.1495605139,0.14765409380000002,0.19330726769999998,0.2665593376,0.2901425178,0.4315613765,0.43418803419999996,0.3487468226,0.3866993089,0.3331584762,0.2686269125,0.3188628884,0.40277485269999996,0.4703891797,0.49540488810000005,0.5964151045,0.7043291928,0.8310339411000001,0.8355928023,0.8782504506000001,1.001889857,0.9461232759,0.9979960286,0.928458206,0.9127712906000001,0.8872952679,0.8257069612000001,0.7757806977,1.157832935,1.511236656,1.682350935,1.80010559,1.682016947,1.766825413,1.740830511,2.234731974,2.579421686,2.477702253,2.36711317,2.441053176,2.359759799,2.114323794,2.306843529,2.514146888,2.366213069,1.875227642
Liberia,Africa,https://public.flourish.studio/country-flags/svg/lr.svg,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874,0.906,0.927,0.748,0.897,0.949,1.119,1.373,1.726,1.768,1.998,2.398,2.791614,3.1771981,3.225652,3.2270757,3.3984196,3.3907034,3.4227548,3.3195965,3.2011878
